DNA_Base Inside_Mean Inside_SEM Outside_Mean Outside_SEM
1 0.045375 0.044544 0.033500 0.028165
2 0.000125 0.000125 0.112500 0.109850
3 0.000000 0.000000 0.065250 0.065083
4 0.000000 0.000000 0.036000 0.021746
5 0.006125 0.005174 0.056250 0.042592
6 0.158125 0.107404 0.025000 0.018539
7 0.225125 0.127495 0.000125 0.000125
8 0.077875 0.049658 0.000000 0.000000
9 0.003750 0.003585 0.000000 0.000000
10 0.000000 0.000000 0.000000 0.000000
11 0.000000 0.000000 0.000000 0.000000
12 0.000000 0.000000 0.000000 0.000000
13 0.000000 0.000000 0.000000 0.000000
14 0.000000 0.000000 0.000000 0.000000
15 0.000000 0.000000 0.000000 0.000000
16 0.000000 0.000000 0.000000 0.000000
17 0.000000 0.000000 0.000000 0.000000
18 0.000000 0.000000 0.000000 0.000000
19 0.000000 0.000000 0.000000 0.000000
20 0.000000 0.000000 0.000000 0.000000
21 0.000000 0.000000 0.000000 0.000000
22 0.000000 0.000000 0.000000 0.000000
23 0.000000 0.000000 0.000000 0.000000
24 0.000000 0.000000 0.000000 0.000000
25 0.000000 0.000000 0.000000 0.000000
26 0.000000 0.000000 0.000000 0.000000
27 0.000000 0.000000 0.000000 0.000000
28 0.000000 0.000000 0.000000 0.000000
29 0.000000 0.000000 0.000000 0.000000
30 0.000000 0.000000 0.000000 0.000000
31 0.000000 0.000000 0.000000 0.000000
32 0.000000 0.000000 0.000000 0.000000
33 0.000000 0.000000 0.000000 0.000000
34 0.000000 0.000000 0.000000 0.000000
35 0.000000 0.000000 0.000000 0.000000
36 0.000000 0.000000 0.000000 0.000000
37 0.000000 0.000000 0.000000 0.000000
38 0.000000 0.000000 0.000000 0.000000
39 0.000000 0.000000 0.000000 0.000000
40 0.000000 0.000000 0.000000 0.000000
41 0.000000 0.000000 0.000000 0.000000
42 0.000000 0.000000 0.000000 0.000000
43 0.000000 0.000000 0.000000 0.000000
44 0.000000 0.000000 0.000000 0.000000
45 0.000000 0.000000 0.000000 0.000000
46 0.000000 0.000000 0.000000 0.000000
47 0.000000 0.000000 0.000000 0.000000
48 0.000000 0.000000 0.000000 0.000000
49 0.000000 0.000000 0.000000 0.000000
50 0.000000 0.000000 0.000000 0.000000
51 0.000000 0.000000 0.000000 0.000000
52 0.000000 0.000000 0.000000 0.000000
53 0.000000 0.000000 0.000000 0.000000
54 0.000000 0.000000 0.000000 0.000000
55 0.000000 0.000000 0.000000 0.000000
56 0.000000 0.000000 0.000000 0.000000
57 0.000000 0.000000 0.194750 0.194750
58 0.120000 0.120000 0.096750 0.096750
59 0.242375 0.242208 0.000000 0.000000
60 0.117250 0.116917 0.000000 0.000000
61 0.000625 0.000625 0.000000 0.000000
62 0.000000 0.000000 0.000000 0.000000
63 0.000000 0.000000 0.000625 0.000625
64 0.000000 0.000000 0.002375 0.002211
65 0.000000 0.000000 0.175375 0.110793
66 0.000000 0.000000 0.326375 0.114346
67 0.000000 0.000000 0.598000 0.195208
68 0.030125 0.020867 0.513750 0.184479
69 0.266375 0.167164 0.000000 0.000000
70 0.258250 0.154230 0.000000 0.000000
71 0.392750 0.143465 0.000000 0.000000
72 0.327875 0.142124 0.000000 0.000000
73 0.077875 0.069259 0.195000 0.173246
74 0.000000 0.000000 0.358375 0.219411
75 0.000000 0.000000 0.816125 0.067450
76 0.000000 0.000000 0.794750 0.162493
77 0.000000 0.000000 0.664250 0.211217
78 0.000125 0.000125 0.560875 0.207080
79 0.498250 0.197155 0.020500 0.009030
80 0.363125 0.130124 0.000000 0.000000
81 0.147500 0.083935 0.000000 0.000000
82 0.205125 0.161261 0.000000 0.000000
83 0.374875 0.168091 0.026250 0.019716
84 0.000250 0.000250 0.409750 0.205600
85 0.000000 0.000000 0.290125 0.239492
86 0.000000 0.000000 0.308250 0.236992
87 0.000000 0.000000 0.335500 0.228438
88 0.000000 0.000000 0.058500 0.034046
89 0.016500 0.010286 0.001500 0.001061
90 0.000750 0.000750 0.000000 0.000000
91 0.000000 0.000000 0.000000 0.000000
92 0.000000 0.000000 0.000000 0.000000
93 0.000000 0.000000 0.000000 0.000000
94 0.000000 0.000000 0.000000 0.000000
95 0.000000 0.000000 0.000000 0.000000
96 0.000000 0.000000 0.000000 0.000000
97 0.000000 0.000000 0.000000 0.000000
98 0.000000 0.000000 0.000000 0.000000
99 0.000000 0.000000 0.000000 0.000000
100 0.000000 0.000000 0.000000 0.000000
101 0.000000 0.000000 0.000000 0.000000
102 0.000000 0.000000 0.000000 0.000000
103 0.000000 0.000000 0.000000 0.000000
104 0.000000 0.000000 0.000000 0.000000
105 0.000000 0.000000 0.000000 0.000000
106 0.000000 0.000000 0.000000 0.000000
107 0.000000 0.000000 0.000000 0.000000
108 0.000000 0.000000 0.000000 0.000000
109 0.000000 0.000000 0.000000 0.000000
110 0.000000 0.000000 0.000000 0.000000
111 0.000000 0.000000 0.000000 0.000000
112 0.000000 0.000000 0.000000 0.000000
113 0.000000 0.000000 0.000000 0.000000
114 0.000000 0.000000 0.000000 0.000000
115 0.000000 0.000000 0.000000 0.000000
116 0.000000 0.000000 0.000000 0.000000
117 0.000000 0.000000 0.000000 0.000000
118 0.000000 0.000000 0.000000 0.000000
119 0.000000 0.000000 0.000000 0.000000
120 0.000000 0.000000 0.000000 0.000000
121 0.000000 0.000000 0.000000 0.000000
122 0.000000 0.000000 0.000000 0.000000
123 0.000000 0.000000 0.000000 0.000000
124 0.000000 0.000000 0.000000 0.000000
125 0.000000 0.000000 0.000000 0.000000
126 0.000000 0.000000 0.000000 0.000000
127 0.000000 0.000000 0.000000 0.000000
128 0.000000 0.000000 0.000000 0.000000
129 0.000000 0.000000 0.000000 0.000000
130 0.000000 0.000000 0.000000 0.000000
131 0.000000 0.000000 0.000000 0.000000
132 0.000000 0.000000 0.000000 0.000000
133 0.000000 0.000000 0.000000 0.000000
134 0.006750 0.006750 0.000000 0.000000
135 0.075125 0.075125 0.005500 0.005500
